PGM_PO_NUMBER,PRD_LVL_NUMBER,NEW_FOB
2667224,71945835,6.84
2667224,71945842,6.84
2667226,71945729,6.84
2667226,71945736,6.84
2667226,71945743,6.84
2667226,71945750,6.84
2667226,71945767,6.84
2667226,71945774,6.84
2667226,71945781,6.84
2667227,71945798,6.84
2667227,71945804,6.84
2667227,71945811,6.84
2667227,71945828,6.84
2667227,71945835,6.84
2667227,71945842,6.84
2667237,71945729,6.84
2667237,71945736,6.84
2667237,71945743,6.84
2667237,71945750,6.84
2667237,71945767,6.84
2667237,71945774,6.84
2667237,71945781,6.84
2632516,71695327,7.28
2632516,71695334,7.28
2632516,71695341,7.28
2632516,71695358,7.28
2632516,71695365,7.28
2632516,71695372,7.28
2632516,71695389,7.28
2666818,71598000,7.28
2666818,71598017,7.28
2666818,71598024,7.28
2666818,71598031,7.28
2666818,71598048,7.28
2666818,71598055,7.28
2666818,71598062,7.28
2666819,71695464,7.28
2666819,71695471,7.28
2666819,71695488,7.28
2666819,71695495,7.28
2666819,71695501,7.28
2666820,71695396,7.28
2666820,71695402,7.28
2666820,71695419,7.28
2666820,71695426,7.28
2666820,71695433,7.28
2666820,71695440,7.28
2666820,71695457,7.28
2666832,71695327,7.28
2666832,71695334,7.28
2666832,71695341,7.28
2666832,71695358,7.28
2666832,71695365,7.28
2666832,71695372,7.28
2666833,71598000,7.28
2666833,71598017,7.28
2666833,71598024,7.28
2666833,71598031,7.28
2666833,71598048,7.28
2666833,71598055,7.28
2666833,71598062,7.28
2666850,71695327,7.28
2666850,71695334,7.28
2666850,71695341,7.28
2666850,71695358,7.28
2666850,71695365,7.28
2666850,71695372,7.28
2666851,71598000,7.28
2666851,71598017,7.28
2666851,71598024,7.28
2666851,71598031,7.28
2666851,71598048,7.28
2666851,71598055,7.28
2666851,71598062,7.28
2666852,71695396,7.28
2666852,71695402,7.28
2666852,71695419,7.28
2666852,71695426,7.28
2666852,71695433,7.28
2666852,71695440,7.28
2666852,71695457,7.28
2666854,71598000,7.28
2666854,71598017,7.28
2666854,71598024,7.28
2666854,71598031,7.28
2666854,71598048,7.28
2666854,71598055,7.28
2666854,71598062,7.28
2666855,71695464,7.28
2666855,71695471,7.28
2666855,71695488,7.28
2666855,71695495,7.28
2666855,71695501,7.28
2666860,71695396,7.28
2666860,71695402,7.28
2666860,71695419,7.28
2666860,71695426,7.28
2666860,71695433,7.28
2666860,71695440,7.28
2666860,71695457,7.28
2666861,71695327,7.28
2666861,71695334,7.28
2666861,71695341,7.28
2666861,71695358,7.28
2666861,71695365,7.28
2666861,71695372,7.28
2666862,71598000,7.28
2666862,71598017,7.28
2666862,71598024,7.28
2666862,71598031,7.28
2666862,71598048,7.28
2666862,71598055,7.28
2666862,71598062,7.28
2666863,71695464,7.28
2666863,71695471,7.28
2666863,71695488,7.28
2666863,71695495,7.28
2666863,71695501,7.28
2666869,71598000,7.28
2666869,71598017,7.28
2666869,71598024,7.28
2666869,71598031,7.28
2666869,71598048,7.28
2666869,71598055,7.28
2666869,71598062,7.28
2666870,71598000,7.28
2666870,71598017,7.28
2666870,71598024,7.28
2666870,71598031,7.28
2666870,71598048,7.28
2666870,71598055,7.28
2666870,71598062,7.28
2666871,71695396,7.28
2666871,71695402,7.28
2666871,71695419,7.28
2666871,71695426,7.28
2666871,71695433,7.28
2666871,71695440,7.28
2666871,71695457,7.28
2666872,71695327,7.28
2666872,71695334,7.28
2666872,71695341,7.28
2666872,71695358,7.28
2666872,71695365,7.28
2666872,71695372,7.28
2666873,71695464,7.28
2666873,71695471,7.28
2666873,71695488,7.28
2666873,71695495,7.28
2666873,71695501,7.28
2666877,71598000,7.28
2666877,71598017,7.28
2666877,71598024,7.28
2666877,71598031,7.28
2666877,71598048,7.28
2666877,71598055,7.28
2666877,71598062,7.28
2666817,71695891,4.69
2666817,71695907,4.69
2666817,71695914,4.69
2666817,71695921,4.69
2666817,71695938,4.69
2666817,71695945,4.69
2666817,71695952,4.69
2666831,71695891,4.69
2666831,71695907,4.69
2666831,71695914,4.69
2666831,71695921,4.69
2666831,71695938,4.69
2666831,71695945,4.69
2666831,71695952,4.69
2666839,71695891,4.69
2666839,71695907,4.69
2666839,71695914,4.69
2666839,71695921,4.69
2666839,71695938,4.69
2666839,71695945,4.69
2666839,71695952,4.69
2666845,71695891,4.69
2666845,71695907,4.69
2666845,71695914,4.69
2666845,71695921,4.69
2666845,71695938,4.69
2666845,71695945,4.69
2666845,71695952,4.69
2666812,71698908,4.72
2666812,71698915,4.72
2666812,71698922,4.72
2666812,71698939,4.72
2666812,71698946,4.72
2666812,71698953,4.72
2666813,71699189,4.72
2666813,71699196,4.72
2666813,71699202,4.72
2666813,71699219,4.72
2666813,71699226,4.72
